"Time (s)";"Acceleration x (m/s^2)";"Acceleration y (m/s^2)";"Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.410048427E0;-1.144428372E0;3.078943491E0;8.623914719E0;9.228299648E0
1.420149236E0;-1.168370485E0;3.088520288E0;8.916007042E0;9.507850900E0
1.430059641E0;-1.154005170E0;3.107673883E0;8.987833023E0;9.579692445E0
1.440074343E0;-1.120486379E0;3.093308687E0;9.097966194E0;9.674556177E0
1.450027694E0;-1.125274777E0;3.078943491E0;9.026140213E0;9.602986176E0
1.459978870E0;-1.106121182E0;3.059789658E0;8.858546257E0;9.437142502E0
1.469990958E0;-1.043871999E0;3.088520288E0;8.834604263E0;9.416945301E0
1.480095002E0;-8.523358107E-1;2.978386879E0;8.949525833E0;9.470547892E0
1.490097524E0;-7.038952708E-1;2.734178305E0;8.839392662E0;9.279335223E0
1.500113785E0;-6.799532771E-1;3.160346270E0;9.275136948E0;9.822336301E0
1.510044915E0;-7.230489254E-1;3.505111217E0;1.037168217E1;1.097180001E1
1.520103980E0;-4.548983276E-1;3.524264812E0;1.119528675E1;1.174571498E1
1.530056013E0;-1.963245422E-1;3.567360640E0;1.150174522E1;1.204386767E1
1.540047029E0;-1.101332754E-1;3.548206806E0;1.165976238E1;1.218818935E1
1.550057537E0;3.256114423E-1;3.490746021E0;1.182735634E1;1.233603212E1
1.560017291E0;4.357447028E-1;3.251325846E0;1.181777954E1;1.226462011E1
1.570036668E0;7.565677166E-1;3.011905670E0;1.187045193E1;1.226994700E1
1.580050357E0;6.320692301E-1;2.624045134E0;1.095586681E1;1.128344549E1
1.589977701E0;1.249773264E0;1.968033791E0;9.955090523E0;1.022442749E1
1.600014873E0;1.091755986E0;2.398990154E0;9.232041359E0;9.600920401E0
1.609963959E0;2.633621991E-1;3.442862034E0;8.264783859E0;8.957081605E0
1.620128502E0;1.436520964E-1;3.323152065E0;5.731719017E0;6.626958463E0
1.630214274E0;1.091755986E0;3.107673883E0;5.477933407E0;6.391973288E0
1.640119160E0;2.537853718E0;2.920926094E0;4.769249916E0;6.141518990E0
1.650034603E0;2.916137695E0;2.504334927E0;2.461239338E0;4.564345688E0
1.660002324E0;1.067813993E0;1.532289088E-1;-3.447650373E-1;1.132505520E0
1.669978185E0;-1.340752989E-1;5.746084079E-2;8.475474119E-1;8.600084589E-1
1.680056115E0;1.312022567E0;1.067813993E0;1.034295082E0;1.982774888E0
1.690105580E0;1.996764183E0;1.623268723E0;8.667010069E-1;2.715370911E0
1.700038313E0;2.082955360E0;1.771709204E0;7.086837292E-1;2.824869761E0
1.710298679E0;-3.016694188E-1;1.053448766E-1;-1.723825186E-1;3.630670930E-1
1.720163862E0;1.819593310E-1;3.591302633E-1;2.968810201E-1;5.002220350E-1
1.730052454E0;1.369483352E0;1.106121182E0;1.268926859E0;2.170060850E0
1.740056250E0;1.786074519E0;1.163581967E0;6.895300746E-1;2.240409986E0
1.749996648E0;1.623268723E0;9.289502501E-1;-5.746084079E-2;1.871163185E0
1.760070847E0;-5.458779931E-1;-4.788403511E-1;-5.267243832E-2;7.280420668E-1
1.770105446E0;-8.714894056E-1;-8.714894056E-1;-1.244984865E-1;1.238744300E0
1.780082746E0;-8.714894056E-1;-8.044517636E-1;-1.053448766E-1;1.190686343E0
1.790081896E0;-8.188169599E-1;-7.852981687E-1;-9.576806426E-2;1.138563107E0
1.800047471E0;-8.140285611E-1;-7.757213712E-1;-6.703764945E-2;1.126445822E0
1.810198758E0;-7.757213712E-1;-7.757213712E-1;-5.746084079E-2;1.098539503E0
1.820163902E0;-8.044517636E-1;-7.422025204E-1;-8.140286058E-2;1.097558038E0
1.830198974E0;-7.374141216E-1;-7.326257229E-1;-8.140286058E-2;1.042663159E0
1.840221010E0;-7.278373241E-1;-7.182605267E-1;-4.788403213E-2;1.023688544E0
1.850107528E0;2.643677521E1;3.913562012E1;3.280535126E1;5.750383393E1
1.860039787E0;1.671152830E0;2.390370941E1;3.918829346E1;4.593367413E1
1.870275916E0;-7.565677166E-1;1.540908241E1;2.658042717E1;3.073322834E1
1.880304981E0;6.416460276E-1;7.465120792E0;1.239717674E1;1.448550066E1
1.890412513E0;6.847416759E-1;3.356670856E0;6.038176537E0;6.942311307E0
1.900336779E0;1.388636976E-1;1.359906554E0;2.044648170E0;2.459515217E0
1.910285912E0;-3.543418646E-1;-9.576806799E-3;1.723825186E-1;3.941644390E-1
1.920192979E0;-4.357447028E-1;-1.340752989E-1;-3.830722719E-2;4.575118310E-1
1.930100012E0;-3.734954596E-1;-2.873042040E-2;3.117250681E0;3.139677707E0
1.940093529E0;1.589749932E0;1.446097851E0;9.686940193E0;9.922465125E0
1.950017287E0;2.906560898E0;1.747767210E0;1.005564690E1;1.061220151E1
1.960017166E0;2.116474390E0;1.776497602E0;8.360552788E0;8.805353513E0
1.970049606E0;5.219359994E-1;3.801992416E0;1.452801609E1;1.502633738E1
1.980073326E0;-1.374271750E0;4.012681961E0;1.328781986E1;1.394834743E1
1.990060186E0;-1.632845521E0;3.576937437E0;1.023760605E1;1.096673349E1
1.999988616E0;-1.795651317E0;3.725377798E0;6.751648903E0;7.917547998E0
2.010188331E0;-8.839392662E0;8.140285492E0;3.557783842E0;1.253223589E1
2.020094188E0;-3.217807055E0;6.382941723E0;3.998316765E0;8.190406842E0
2.030032117E0;-3.394978046E0;8.451532364E0;5.204994678E0;1.049029289E1
2.040091081E0;2.154781520E-1;8.374917984E0;5.272032261E0;9.898485047E0
2.050012563E0;1.412579060E0;8.667010307E0;1.944091797E0;8.993994673E0
2.059980804E0;4.218583584E0;9.768342972E0;1.680729628E0;1.077227107E1
2.069956925E0;6.804321289E0;1.187524033E1;3.476380825E0;1.412109573E1
2.080081985E0;8.729259491E0;1.402044487E1;3.562572241E0;1.689570261E1
2.090074015E0;9.409213066E0;1.357033539E1;5.109226227E0;1.728558607E1
2.100020030E0;8.044517517E0;1.074517727E1;6.684611320E0;1.499523675E1
2.109975538E0;5.942408562E0;8.547300339E0;6.220136166E0;1.212677437E1
2.120100292E0;4.204218388E0;7.340622425E0;5.382165432E0;1.002635999E1
2.130133669E0;3.567360640E0;6.387730122E0;4.683058739E0;8.686782902E0
2.140099357E0;3.591302633E0;5.530605793E0;4.587290287E0;8.032950094E0
2.150016701E0;3.768473387E0;4.841075897E0;7.096413612E0;9.380644630E0
2.159980873E0;2.844311714E0;4.936843872E0;8.101978302E0;9.904776068E0
2.169991459E0;2.968810081E0;5.171475887E0;9.155426979E0;1.092610815E1
2.179981752E0;4.663905144E0;4.697423935E0;1.029506683E1;1.223953447E1
2.190037899E0;6.186617374E0;3.452438831E0;8.561665535E0;1.111286125E1
2.200015472E0;7.163451672E0;2.772485495E0;8.092401505E0;1.115744943E1
2.210067759E0;4.759673119E0;2.724601507E0;7.105990410E0;8.976248731E0
2.220053902E0;2.896984100E0;2.973598480E0;6.387730122E0;7.618261016E0
2.230002474E0;2.896984100E0;4.639962673E0;7.096413612E0;8.959958518E0
2.240090260E0;3.112462282E0;4.548983097E0;8.470685959E0;1.010609664E1
2.250010153E0;2.868253708E0;4.151545525E0;8.245630264E0;9.667089946E0
2.260047599E0;2.461239338E0;3.835511208E0;8.283937454E0;9.454758857E0
2.270010822E0;2.475604534E0;3.529053211E0;8.513781548E0;9.542919397E0
2.280053434E0;2.614468336E0;3.610456228E0;8.413225174E0;9.521197230E0
2.290184240E0;2.686294317E0;3.749319792E0;8.169015884E0;9.381172452E0
2.300193643E0;2.537853718E0;3.653551817E0;8.169015884E0;9.301718276E0
2.310074844E0;2.346317768E0;3.624821424E0;8.058882713E0;9.142763697E0
2.320083945E0;2.082955360E0;3.768473387E0;8.293514252E0;9.344649450E0
2.330157995E0;1.857900500E0;3.931279182E0;8.322244644E0;9.389702136E0
2.340079020E0;1.910573006E0;3.940855980E0;8.322244644E0;9.404275144E0
2.350002033E0;1.632845521E0;3.921702385E0;8.188169479E0;9.224535409E0
2.359971039E0;1.714248419E0;3.892971992E0;8.183381081E0;9.222884825E0
2.369951042E0;1.580173135E0;3.945644379E0;8.106766701E0;9.153399535E0
2.379997044E0;1.565807939E0;3.888183594E0;8.422801971E0;9.408151742E0
2.390305045E0;1.699883223E0;3.720589399E0;8.226476669E0;9.187344929E0
2.400146545E0;1.379060149E0;3.538630009E0;8.255207062E0;9.086922079E0
2.410065795E0;1.340752959E0;3.462015629E0;8.537723541E0;9.309988935E0
2.420075420E0;1.426944256E0;3.500322819E0;8.518569946E0;9.319574222E0
2.430142233E0;1.632845521E0;3.567360640E0;8.599972725E0;9.452606905E0
2.440094139E0;1.685518026E0;3.696647406E0;8.518569946E0;9.437807319E0
2.450022592E0;1.742978811E0;3.749319792E0;8.513781548E0;9.464663242E0
2.460236319E0;1.766920805E0;3.821146011E0;8.422801971E0;9.416302832E0
2.470112182E0;1.594538331E0;3.701435804E0;8.231265068E0;9.164982494E0
2.480053114E0;1.355118155E0;3.648763418E0;8.092401505E0;8.979798539E0
2.490027580E0;1.235408068E0;3.730166197E0;8.183381081E0;9.077890661E0
2.500126813E0;1.254561663E0;3.615244627E0;8.566453934E0;9.382326560E0
2.510042929E0;1.340752959E0;3.567360640E0;8.422801971E0;9.244851188E0
2.520126987E0;1.498770237E0;3.883395195E0;8.015787125E0;9.032159968E0
2.530054016E0;1.742978811E0;3.892971992E0;8.695740700E0;9.685510435E0
2.540077531E0;1.465251446E0;3.840299606E0;8.532935143E0;9.471316963E0
2.550088788E0;1.340752959E0;3.840299606E0;7.857769966E0;8.848167517E0
2.560311417E0;1.599326730E0;3.763684988E0;8.887276649E0;9.782988139E0
2.570321731E0;1.599326730E0;3.754108191E0;7.929595947E0;8.917940692E0
2.580237388E0;1.690306425E0;3.643975019E0;8.853757858E0;9.722382319E0
2.590152717E0;1.426944256E0;3.524264812E0;7.666234016E0;8.557321799E0
2.600068381E0;1.374271750E0;3.447650433E0;8.748413086E0;9.503138843E0
2.610105713E0;1.355118155E0;3.236960649E0;8.887276649E0;9.554995851E0
2.620014879E0;1.412579060E0;3.356670856E0;8.025363922E0;8.813006577E0
2.630000962E0;1.527500629E0;3.706224203E0;8.695740700E0;9.575242155E0
2.640099504E0;1.474828243E0;3.797203779E0;8.671798706E0;9.580916850E0
2.650030775E0;1.810016513E0;4.261679173E0;8.743624687E0;9.893889115E0
2.659974910E0;2.025494576E0;4.616020679E0;8.508993149E0;9.890057613E0
2.669956978E0;2.173935175E0;4.659116745E0;8.437167168E0;9.880240524E0
2.679983012E0;2.217030764E0;4.620809078E0;8.556877136E0;9.974329465E0
2.690279029E0;2.336740971E0;4.520252705E0;8.633491516E0;1.002148785E1
2.700110537E0;2.571372509E0;4.323928356E0;8.192957878E0;9.614201569E0
2.710023791E0;2.169146776E0;3.639186621E0;8.906430244E0;9.862726636E0
2.720028918E0;1.872265697E0;3.088520288E0;9.346963882E0;1.002048253E1
2.730009982E0;1.771709204E0;2.772485495E0;9.519346237E0;1.007192048E1
2.739981014E0;2.015917778E0;2.015917778E0;9.208099365E0;9.639343489E0
2.749948030E0;2.087743998E0;1.805228114E0;8.829815865E0;9.251117324E0
